path	type	required	constraints	description
ITR.ITR1.Schedule80DD.DeductionAmount	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80DD.DependentType	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['1', '2', '3', '4', '5', '6', '7'], REQUIRED	1. Spouse; 2. Son; 3. Daughter; 4. Father; 5. Mother; 6. Brother; 7. Sister;
ITR.ITR1.Schedule80DD.DependentPan	string	False	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z]	
ITR.ITR1.Schedule80DD.DependentAadhaar	string	False	type=string, pattern=[0-9]{12}	
ITR.ITR1.Schedule80DD.Form10IAAckNum	string	False	type=string, maxLength=15	
ITR.ITR1.Schedule80DD.UDIDNum	string	False	type=string, maxLength=18	
ITR.ITR1.Schedule80U.NatureOfDisability	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['1', '2'], REQUIRED	1 : Self with disability ; 2 : Self with severe disability
ITR.ITR1.Schedule80U.TypeOfDisability	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['1', '2'], REQUIRED	1 : autism, cerebral palsy, or multiple disabilities; 2 : others;
ITR.ITR1.Schedule80U.DeductionAmount	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80U.Form10IAAckNum	string	False	type=string, maxLength=15	
ITR.ITR1.Schedule80U.UDIDNum	string	False	type=string, maxLength=18	
ITR.ITR1.Schedule80E.Schedule80EDtls[].LoanTknFrom	string	True	type=string, enum=['B', 'I'], REQUIRED	B: Bank, I: Institution
ITR.ITR1.Schedule80E.Schedule80EDtls[].BankOrInstnName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80E.Schedule80EDtls[].LoanAccNoOfBankOrInstnRefNo	string	True	type=string, minLength=1, maxLength=20, pattern=^[a-zA-Z0-9][a-zA-Z0-9/-]*$, REQUIRED	
ITR.ITR1.Schedule80E.Schedule80EDtls[].DateofLoan	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format
ITR.ITR1.Schedule80E.Schedule80EDtls[].TotalLoanAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80E.Schedule80EDtls[].LoanOutstndngAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80E.Schedule80EDtls[].Interest80E	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80E.TotalInterest80E	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].LoanTknFrom	string	True	type=string, enum=['B', 'I'], REQUIRED	B: Bank, I: Institution
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].BankOrInstnName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].LoanAccNoOfBankOrInstnRefNo	string	True	type=string, minLength=1, maxLength=20, pattern=[a-zA-Z0-9]([/-]?(((\d*[1-9]\d*)*[a-zA-Z/-])|(\d*[1-9]\d*[a-zA-Z]*))+)*[0-9]*, REQUIRED	
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].DateofLoan	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].TotalLoanAmt	integer	True	type=integer, minimum=0, maximum=3500000, REQUIRED	
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].LoanOutstndngAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].Interest80EE	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80EE.TotalInterest80EE	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80EEA.PropStmpDtyVal	integer	True	type=integer, minimum=0, maximum=4500000, REQUIRED	
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].LoanTknFrom	string	True	type=string, enum=['B', 'I'], REQUIRED	B: Bank, I: Institution
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].BankOrInstnName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].LoanAccNoOfBankOrInstnRefNo	string	True	type=string, minLength=1, maxLength=20, pattern=[a-zA-Z0-9]([/-]?(((\d*[1-9]\d*)*[a-zA-Z/-])|(\d*[1-9]\d*[a-zA-Z]*))+)*[0-9]*, REQUIRED	
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].DateofLoan	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].TotalLoanAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].LoanOutstndngAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].Interest80EEA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80EEA.TotalInterest80EEA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].LoanTknFrom	string	True	type=string, enum=['B', 'I'], REQUIRED	B: Bank, I: Institution
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].BankOrInstnName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].LoanAccNoOfBankOrInstnRefNo	string	True	type=string, minLength=1, maxLength=20, pattern=^[a-zA-Z0-9][a-zA-Z0-9/-]*$, REQUIRED	
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].DateofLoan	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].TotalLoanAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].LoanOutstndngAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].VehicleRegNo	string	True	type=string, minLength=1, maxLength=11, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].Interest80EEB	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80EEB.TotalInterest80EEB	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80C.Schedule80CDtls[].Amount	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80C.Schedule80CDtls[].IdentificationNo	string	True	type=string, maxLength=50, REQUIRED	
ITR.ITR1.Schedule80C.TotalAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.ScheduleUs24B.ScheduleUs24BDtls[].LoanTknFrom	string	True	type=string, enum=['B', 'I'], REQUIRED	B: Bank, I: Other than Bank
ITR.ITR1.ScheduleUs24B.ScheduleUs24BDtls[].BankOrInstnName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.ScheduleUs24B.ScheduleUs24BDtls[].LoanAccNoOfBankOrInstnRefNo	string	True	type=string, minLength=1, maxLength=20, pattern=[a-zA-Z0-9]([/-]?(((\d*[1-9]\d*)*[a-zA-Z/-])|(\d*[1-9]\d*[a-zA-Z]*))+)*[0-9]*, REQUIRED	
ITR.ITR1.ScheduleUs24B.ScheduleUs24BDtls[].DateofLoan	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format
ITR.ITR1.ScheduleUs24B.ScheduleUs24BDtls[].TotalLoanAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.ScheduleUs24B.ScheduleUs24BDtls[].LoanOutstndngAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.ScheduleUs24B.ScheduleUs24BDtls[].InterestUs24B	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.ScheduleUs24B.TotalInterestUs24B	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.ScheduleEA10_13A.Placeofwork	string	True	type=string, enum=['1', '2'], REQUIRED	1: Metro, 2: Non-Metro
ITR.ITR1.ScheduleEA10_13A.ActlHRARecv	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.ScheduleEA10_13A.ActlRentPaid	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.ScheduleEA10_13A.DtlsSalUsSec171	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.ScheduleEA10_13A.BasicSalary	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.ScheduleEA10_13A.DearnessAllwnc	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR1.ScheduleEA10_13A.ActlRentPaid10Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.ScheduleEA10_13A.Sal40Or50Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.ScheduleEA10_13A.EligbleExmpAllwncUs13A	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.TDSonSalaries.TDSonSalary[].EmployerOrDeductorOrCollectDetl.TAN	string	True	type=string, pattern=HYD[A-Z][0-9]{5}[A-Z]|VPN[A-Z][0-9]{5}[A-Z]|BBN[A-Z][0-9]{5}[A-Z]|BPL[A-Z][0-9]{5}[A-Z]|JBP[A-Z][0-9]{5}[A-Z]|CHE[A-Z][0-9]{5}[A-Z]|CMB[A-Z][0-9]{5}[A-Z]|MRI[A-Z][0-9]{5}[A-Z]|DEL[A-Z][0-9]{5}[A-Z]|CAL[A-Z][0-9]{5}[A-Z]|MRT[A-Z][0-9]{5}[A-Z]|AHM[A-Z][0-9]{5}[A-Z]|BRD[A-Z][0-9]{5}[A-Z]|RKT[A-Z][0-9]{5}[A-Z]|SRT[A-Z][0-9]{5}[A-Z]|BLR[A-Z][0-9]{5}[A-Z]|AGR[A-Z][0-9]{5}[A-Z]|KNP[A-Z][0-9]{5}[A-Z]|CHN[A-Z][0-9]{5}[A-Z]|TVD[A-Z][0-9]{5}[A-Z]|ALD[A-Z][0-9]{5}[A-Z]|LKN[A-Z][0-9]{5}[A-Z]|MUM[A-Z][0-9]{5}[A-Z]|NGP[A-Z][0-9]{5}[A-Z]|AMR[A-Z][0-9]{5}[A-Z]|JLD[A-Z][0-9]{5}[A-Z]|PTL[A-Z][0-9]{5}[A-Z]|RTK[A-Z][0-9]{5}[A-Z]|KLP[A-Z][0-9]{5}[A-Z]|NSK[A-Z][0-9]{5}[A-Z]|PNE[A-Z][0-9]{5}[A-Z]|PTN[A-Z][0-9]{5}[A-Z]|RCH[A-Z][0-9]{5}[A-Z]|JDH[A-Z][0-9]{5}[A-Z]|JPR[A-Z][0-9]{5}[A-Z]|SHL[A-Z][0-9]{5}[A-Z], REQUIRED	
ITR.ITR1.TDSonSalaries.TDSonSalary[].EmployerOrDeductorOrCollectDetl.EmployerOrDeductorOrCollecterName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.TDSonSalaries.TDSonSalary[].IncChrgSal	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.TDSonSalaries.TDSonSalary[].TotalTDSSal	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.TDSonSalaries.TotalTDSonSalaries	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.TDSonOthThanSals.TDSonOthThanSal[].EmployerOrDeductorOrCollectDetl.TAN	string	True	type=string, pattern=HYD[A-Z][0-9]{5}[A-Z]|VPN[A-Z][0-9]{5}[A-Z]|BBN[A-Z][0-9]{5}[A-Z]|BPL[A-Z][0-9]{5}[A-Z]|JBP[A-Z][0-9]{5}[A-Z]|CHE[A-Z][0-9]{5}[A-Z]|CMB[A-Z][0-9]{5}[A-Z]|MRI[A-Z][0-9]{5}[A-Z]|DEL[A-Z][0-9]{5}[A-Z]|CAL[A-Z][0-9]{5}[A-Z]|MRT[A-Z][0-9]{5}[A-Z]|AHM[A-Z][0-9]{5}[A-Z]|BRD[A-Z][0-9]{5}[A-Z]|RKT[A-Z][0-9]{5}[A-Z]|SRT[A-Z][0-9]{5}[A-Z]|BLR[A-Z][0-9]{5}[A-Z]|AGR[A-Z][0-9]{5}[A-Z]|KNP[A-Z][0-9]{5}[A-Z]|CHN[A-Z][0-9]{5}[A-Z]|TVD[A-Z][0-9]{5}[A-Z]|ALD[A-Z][0-9]{5}[A-Z]|LKN[A-Z][0-9]{5}[A-Z]|MUM[A-Z][0-9]{5}[A-Z]|NGP[A-Z][0-9]{5}[A-Z]|AMR[A-Z][0-9]{5}[A-Z]|JLD[A-Z][0-9]{5}[A-Z]|PTL[A-Z][0-9]{5}[A-Z]|RTK[A-Z][0-9]{5}[A-Z]|KLP[A-Z][0-9]{5}[A-Z]|NSK[A-Z][0-9]{5}[A-Z]|PNE[A-Z][0-9]{5}[A-Z]|PTN[A-Z][0-9]{5}[A-Z]|RCH[A-Z][0-9]{5}[A-Z]|JDH[A-Z][0-9]{5}[A-Z]|JPR[A-Z][0-9]{5}[A-Z]|SHL[A-Z][0-9]{5}[A-Z], REQUIRED	
ITR.ITR1.TDSonOthThanSals.TDSonOthThanSal[].EmployerOrDeductorOrCollectDetl.EmployerOrDeductorOrCollecterName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.TDSonOthThanSals.TDSonOthThanSal[].TDSSection	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['92A', '92B', '92C', '192A', '193', '194', '94A', '94B', '94BA', '4BB', '94C', '94D', '4DA', '94E', '4EE', '4F', '4G', '4H', '4-IA', '4-IB', '4IA', '4IB', '4IC…], REQUIRED	92A:192- Salary-Payment to Government employees other than Indian Government employees; 92B:192- Salary-Payment to employees other than Government employees; 92C:192- Salary-Payment to Indian Government employees; 192A:192A/2AA- TDS on PF withdrawal; 193:193- Interest on Securities; 194:194- Dividends; 94A:194A- Interest other than 'Interest on securities'; 94B:194B- Winning from lottery or crossword puzzle; 94BA:194BA- Winnings from online games; 4BB:194BB- Winning from horse race; 94C:194C- Payments to contractors and sub-contractors; 94D:194D- Insurance commission; 4DA:194DA- Payment in respect of life insurance policy; 94E:194E- Payments to non-resident sportsmen or sports associations; 4EE:194EE- Payments in respect of deposits under National Savings; 4F:194F/94F- Payments on account of repurchase of units by Mutual Fund or Unit Trust of India; 4G:194G/94G- Commission, price, etc. on sale of lottery tickets; 4H:194H/94H- Commission or brokerage; 4-IA:194I(a)/4IA- Rent on hiring of plant and machinery; 4-IB:194I(b)/4IB - Rent on other than plant and machinery; 4IA:194IA/9IA- TDS on Sale of immovable property; 4IB:194IB/9IB- Payment of rent by certain individuals or Hindu undivided; 4IC:194IC- Payment under specified agreement; 94J-A:194J(a)/4JA - Fees for technical services; 94J-B:194J(b)/4JB- Fees for professional services or royalty etc; 94K:194K- Income payable to a resident assessee in respect of units of a specified mutual fund or of the units of the Unit Trust of India; 4LA:194LA- Payment of compensation on acquisition of certain immovable; 4LB:194LB- Income by way of Interest from Infrastructure Debt fund; 4LC1:194LC/LC1- 194LC (2)(i) and (ia) Income under clause (i) and (ia) of sub-section (2) of section 194LC; 4LC2:194LC/LC2- 194LC (2)(ib) Income under clause (ib) of sub-section (2) of section 194LC; 4LC3:194LC/LC3- 194LC (2)(ic) Income under clause (ic) of sub-section (2) of section 194LC; 4BA1:194LBA(a)/BA1- Certain income in the form of interest from units of a business trust to a resident unit holder; 4BA2: 194LBA(b)/BA2- Certain income in the form of dividend from units of a business trust to a resident unit holder; LBA1:194LBA(a)/BA1- 194LBA(a) income referred to in section 10(23FC)(a) from units of a business trust-NR; LBA2:194LBA(b)/BA2-194LBA(b) Income referred to in section 10(23FC)(b) from units of a business trust-NR; LBA3:194LBA(c)/BA3- 194LBA(c) Income referred to in section 10(23FCA) from units of a business trust-NR; LBB: 194LBB- Income in respect of units of investment fund; 94R:194R- Benefits or perquisites of business or profession; 94S:194S- Payment of consideration for transfer of virtual digital asset by persons other than specified persons; 94B-P:Proviso to section 194B/4BP- Winnings from lotteries and crossword puzzles where consideration is made in kind or cash is not sufficient to meet the tax liability and tax has been paid before such winnings are released; 94R-P: First Proviso to sub-section(1) of section 194R/4RP- Benefits or perquisites of business or profession where such benefit is provided in kind or where part in cash is not sufficient to meet tax liability and tax required to be deducted is paid before such benefit is released; 94S-P:Proviso to sub- section(1) of section 194S/4SP- Payment for transfer of virtual digital asset where payment is in kind or in exchange of another virtual digital asset and tax required to be deducted is paid before such payment is released; LBC:194LBC- Income in respect of investment in securitization trust; 4LD:194LD- TDS on interest on bonds / government securities; 94M:194M- Payment of certain sums by certain individuals or HUF; 94N:194N- Payment of certain amounts in cash other than cases covered by first proviso or third proviso; 94N-F: 194N/4NF -First Proviso Payment of certain amounts in cash to non-filers except in case of co-operativesocieties; 94N-C:194N/4NC- Third Proviso Payment of certain amounts in cash to co-operative societies not covered by first proviso; 94N-FT: 194N/NFT- First Proviso read with Third Proviso Payment of certain amount in cash to non-filers being co-operative societies; 94O:194O- Payment of certain sums by e-commerce operator to e-commerce participant.; 94P: 194P- Deduction of tax in case of specified senior citizen; 94Q:194Q- Deduction of tax at source on payment of certain sum for purchase of goods; 195:195- Other sums payable to a non-resident; 96A:196A- Income in respect of units of non-residents; 96B:196B- Payments in respect of units to an offshore fund; 96C:196C- Income from foreign currency bonds or shares of Indian; 96D:196D- Income of foreign institutional investors from securities; 96DA:196D(1A)/6DA- Income of specified fund from securities; 94BA-P: 194BA(2)/BAP-Sub-section (2) of section 194BA Net Winnings from online games where the net winnings are made in kind or cash is not sufficient to meet the tax liability and tax has been paid before such net winnings are released;
ITR.ITR1.TDSonOthThanSals.TDSonOthThanSal[].AmtForTaxDeduct	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.TDSonOthThanSals.TDSonOthThanSal[].DeductedYr	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['2024', '2023', '2022', '2021', '2020', '2019', '2018', '2017', '2016', '2015', '2014', '2013', '2012', '2011', '2010', '2009', '2008'], REQUIRED	2024: 2024-25; 2023: 2023-24; 2022: 2022-23; 2021: 2021-22; 2020: 2020-21; 2019: 2019-20; 2018: 2018-19; 2017: 2017-18; 2016: 2016-17; 2015: 2015-16; 2014: 2014-15; 2013: 2013-14; 2012: 2012-13; 2011: 2011-12; 2010: 2010-11; 2009: 2009-10; 2008: 2008-09
ITR.ITR1.TDSonOthThanSals.TDSonOthThanSal[].TotTDSOnAmtPaid	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.TDSonOthThanSals.TDSonOthThanSal[].ClaimOutOfTotTDSOnAmtPaid	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.TDSonOthThanSals.TotalTDSonOthThanSals	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.ScheduleTDS3Dtls.TDS3Details[].PANofTenant	string	True	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z], REQUIRED	
ITR.ITR1.ScheduleTDS3Dtls.TDS3Details[].AadhaarofTenant	string	False	type=string, pattern=[0-9]{12}	
ITR.ITR1.ScheduleTDS3Dtls.TDS3Details[].TDSSection	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['92A', '92B', '92C', '192A', '193', '194', '94A', '94B', '94BA', '4BB', '94C', '94D', '4DA', '94E', '4EE', '4F', '4G', '4H', '4-IA', '4-IB', '4IA', '4IB', '4IC…], REQUIRED	92A:192- Salary-Payment to Government employees other than Indian Government employees; 92B:192- Salary-Payment to employees other than Government employees; 92C:192- Salary-Payment to Indian Government employees; 192A:192A/2AA- TDS on PF withdrawal; 193:193- Interest on Securities; 194:194- Dividends; 94A:194A- Interest other than 'Interest on securities'; 94B:194B- Winning from lottery or crossword puzzle; 94BA:194BA- Winnings from online games; 4BB:194BB- Winning from horse race; 94C:194C- Payments to contractors and sub-contractors; 94D:194D- Insurance commission; 4DA:194DA- Payment in respect of life insurance policy; 94E:194E- Payments to non-resident sportsmen or sports associations; 4EE:194EE- Payments in respect of deposits under National Savings; 4F:194F/94F- Payments on account of repurchase of units by Mutual Fund or Unit Trust of India; 4G:194G/94G- Commission, price, etc. on sale of lottery tickets; 4H:194H/94H- Commission or brokerage; 4-IA:194I(a)/4IA- Rent on hiring of plant and machinery; 4-IB:194I(b)/4IB - Rent on other than plant and machinery; 4IA:194IA/9IA- TDS on Sale of immovable property; 4IB:194IB/9IB- Payment of rent by certain individuals or Hindu undivided; 4IC:194IC- Payment under specified agreement; 94J-A:194J(a)/4JA - Fees for technical services; 94J-B:194J(b)/4JB- Fees for professional services or royalty etc; 94K:194K- Income payable to a resident assessee in respect of units of a specified mutual fund or of the units of the Unit Trust of India; 4LA:194LA- Payment of compensation on acquisition of certain immovable; 4LB:194LB- Income by way of Interest from Infrastructure Debt fund; 4LC1:194LC/LC1- 194LC (2)(i) and (ia) Income under clause (i) and (ia) of sub-section (2) of section 194LC; 4LC2:194LC/LC2- 194LC (2)(ib) Income under clause (ib) of sub-section (2) of section 194LC; 4LC3:194LC/LC3- 194LC (2)(ic) Income under clause (ic) of sub-section (2) of section 194LC; 4BA1:194LBA(a)/BA1- Certain income in the form of interest from units of a business trust to a resident unit holder; 4BA2: 194LBA(b)/BA2- Certain income in the form of dividend from units of a business trust to a resident unit holder; LBA1:194LBA(a)/BA1- 194LBA(a) income referred to in section 10(23FC)(a) from units of a business trust-NR; LBA2:194LBA(b)/BA2-194LBA(b) Income referred to in section 10(23FC)(b) from units of a business trust-NR; LBA3:194LBA(c)/BA3- 194LBA(c) Income referred to in section 10(23FCA) from units of a business trust-NR; LBB: 194LBB- Income in respect of units of investment fund; 94R:194R- Benefits or perquisites of business or profession; 94S:194S- Payment of consideration for transfer of virtual digital asset by persons other than specified persons; 94B-P:Proviso to section 194B/4BP- Winnings from lotteries and crossword puzzles where consideration is made in kind or cash is not sufficient to meet the tax liability and tax has been paid before such winnings are released; 94R-P: First Proviso to sub-section(1) of section 194R/4RP- Benefits or perquisites of business or profession where such benefit is provided in kind or where part in cash is not sufficient to meet tax liability and tax required to be deducted is paid before such benefit is released; 94S-P:Proviso to sub- section(1) of section 194S/4SP- Payment for transfer of virtual digital asset where payment is in kind or in exchange of another virtual digital asset and tax required to be deducted is paid before such payment is released; LBC:194LBC- Income in respect of investment in securitization trust; 4LD:194LD- TDS on interest on bonds / government securities; 94M:194M- Payment of certain sums by certain individuals or HUF; 94N:194N- Payment of certain amounts in cash other than cases covered by first proviso or third proviso; 94N-F: 194N/4NF -First Proviso Payment of certain amounts in cash to non-filers except in case of co-operativesocieties; 94N-C:194N/4NC- Third Proviso Payment of certain amounts in cash to co-operative societies not covered by first proviso; 94N-FT: 194N/NFT- First Proviso read with Third Proviso Payment of certain amount in cash to non-filers being co-operative societies; 94O:194O- Payment of certain sums by e-commerce operator to e-commerce participant.; 94P: 194P- Deduction of tax in case of specified senior citizen; 94Q:194Q- Deduction of tax at source on payment of certain sum for purchase of goods; 195:195- Other sums payable to a non-resident; 96A:196A- Income in respect of units of non-residents; 96B:196B- Payments in respect of units to an offshore fund; 96C:196C- Income from foreign currency bonds or shares of Indian; 96D:196D- Income of foreign institutional investors from securities; 96DA:196D(1A)/6DA- Income of specified fund from securities; 94BA-P: 194BA(2)/BAP-Sub-section (2) of section 194BA Net Winnings from online games where the net winnings are made in kind or cash is not sufficient to meet the tax liability and tax has been paid before such net winnings are released;
ITR.ITR1.ScheduleTDS3Dtls.TDS3Details[].NameOfTenant	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
